date,open,high,low,close,volume
2007-07-27,663.17,667.32,657.3,661.2,0
2007-07-30,661.1,665.9,660.2,665.0,0
2007-07-31,665.1,669.03,663.88,664.3,0
2007-08-01,664.4,667.28,659.19,666.9,0
2007-08-02,666.8,667.74,662.85,665.55,0
2007-08-03,665.7,675.5,665.0,673.0,0
2007-08-06,673.0,675.3,669.2,672.01,0
2007-08-07,671.95,672.7,666.55,672.4,0
2007-08-08,672.3,677.0,669.88,674.8,0
2007-08-09,674.7,674.88,660.19,662.1,0
2007-08-10,662.0,676.7,658.48,672.8,0
2007-08-13,672.3,672.97,668.84,669.5,0
2007-08-14,669.4,671.3,666.17,669.2,0
2007-08-15,669.3,670.85,662.45,667.6,0
2007-08-16,667.8,668.2,642.25,652.01,0
2007-08-17,652.6,663.72,645.9,657.8,0
2007-08-20,654.45,660.08,653.85,657.11,0
2007-08-21,657.7,660.0,654.71,657.3,0
2007-08-22,657.4,662.12,654.94,660.8,0
2007-08-23,660.7,665.15,658.67,660.38,0
2007-08-24,660.15,669.52,657.38,668.2,0
2007-08-27,668.8,668.8,665.85,667.6,0
2007-08-28,667.8,668.43,662.08,662.5,0
2007-08-29,662.4,668.88,661.65,667.6,0
2007-08-30,667.5,668.01,663.77,665.3,0
2007-08-31,665.4,674.66,664.75,673.4,0
2007-09-03,673.3,673.88,671.43,672.52,0
2007-09-04,672.58,683.6,671.49,681.65,0
2007-09-05,682.1,683.16,678.56,681.8,0
2007-09-06,681.9,697.65,680.63,695.41,0
2007-09-07,695.6,706.79,692.38,701.0,0
2007-09-10,700.3,707.09,699.63,703.1,0
2007-09-11,703.3,714.1,702.5,712.5,0
2007-09-12,712.4,714.4,705.8,711.6,0
2007-09-13,711.6,712.53,703.83,708.3,0
2007-09-14,708.4,717.15,704.23,707.6,0
2007-09-17,706.7,720.0,706.4,717.9,0
2007-09-18,717.8,726.95,712.22,723.5,0
2007-09-19,723.7,726.7,720.8,721.4,0
2007-09-20,721.34,738.6,721.1,733.26,0
2007-09-21,733.2,739.3,727.34,731.5,0
2007-09-24,729.9,736.4,726.76,730.6,0
2007-09-25,730.5,733.74,722.73,731.7,0
2007-09-26,731.5,736.7,726.88,728.8,0
2007-09-27,728.9,736.15,727.2,734.43,0
2007-09-28,734.26,745.84,733.49,743.6,0
2007-10-01,744.2,747.9,741.6,747.2,0
2007-10-02,747.0,747.4,725.12,731.6,0
2007-10-03,731.7,736.43,726.59,727.9,0
2007-10-04,728.1,738.6,721.16,738.0,0
2007-10-05,738.1,744.16,728.5,742.7,0
2007-10-08,741.63,742.63,731.64,733.3,0
2007-10-09,733.2,740.38,727.11,737.9,0
2007-10-10,738.1,746.1,737.59,741.1,0
2007-10-11,741.0,753.65,740.6,747.88,0
2007-10-12,747.7,752.17,745.04,749.1,0
2007-10-15,749.3,759.99,747.8,759.4,0
2007-10-16,759.5,767.09,754.55,760.5,0
2007-10-17,760.4,765.0,751.9,754.82,0
2007-10-18,755.1,768.9,754.5,768.2,0
2007-10-19,768.3,771.1,758.6,765.2,0
2007-10-22,766.7,768.6,745.83,754.2,0
2007-10-23,754.1,760.94,753.0,759.8,0
2007-10-24,759.6,764.17,754.2,763.95,0
2007-10-25,763.9,769.6,761.49,769.3,0
2007-10-26,769.2,786.09,768.6,785.2,0
2007-10-29,783.49,794.7,783.49,791.8,0
2007-10-30,791.9,792.2,779.5,782.1,0
2007-10-31,781.9,796.82,777.2,796.59,0
2007-11-01,796.9,799.54,784.45,787.3,0
2007-11-02,787.4,808.49,787.3,807.0,0
2007-11-05,806.63,811.2,801.2,806.5,0
2007-11-06,806.6,825.13,806.29,825.0,0
2007-11-07,824.9,845.84,822.7,831.09,0
2007-11-08,830.8,845.67,823.91,833.59,0
2007-11-09,833.67,838.67,827.59,832.0,0
2007-11-12,830.29,830.7,792.45,793.5,0
2007-11-13,793.99,808.93,791.2,802.0,0
2007-11-14,801.6,815.86,800.95,811.95,0
2007-11-15,811.9,818.24,783.4,788.45,0
2007-11-16,788.28,797.55,784.51,786.3,0
2007-11-19,787.4,793.92,775.64,781.75,0
2007-11-20,781.8,805.9,773.1,803.2,0
2007-11-21,803.1,807.4,794.85,800.32,0
2007-11-22,800.2,805.6,798.9,804.53,0
2007-11-23,804.5,825.67,803.0,823.8,0
2007-11-26,823.99,836.92,821.8,824.6,0
2007-11-27,824.3,829.42,808.3,812.59,0
2007-11-28,812.72,815.4,792.03,804.83,0
2007-11-29,804.78,808.1,792.5,793.07,0
2007-11-30,793.8,799.25,779.43,783.75,0
2007-12-03,783.4,794.31,777.8,794.3,0
2007-12-04,794.4,805.66,786.93,801.7,0
2007-12-05,801.2,806.71,791.51,795.15,0
2007-12-06,795.3,805.67,785.24,802.42,0
2007-12-07,802.1,804.74,791.85,794.8,0
2007-12-10,796.1,812.21,794.68,808.53,0
2007-12-11,808.47,812.6,796.35,796.98,0
2007-12-12,796.87,816.91,796.5,813.48,0
2007-12-13,813.5,813.88,792.71,797.62,0
2007-12-14,797.4,803.52,789.35,794.49,0
2007-12-17,793.8,798.9,785.58,793.35,0
2007-12-18,793.6,806.35,790.7,802.88,0
2007-12-19,802.8,804.45,797.97,802.19,0
2007-12-20,802.4,803.3,793.7,796.38,0
2007-12-21,796.2,812.54,795.65,811.72,0
2007-12-24,811.7,815.26,808.15,811.8,0
2007-12-25,811.9,812.2,805.05,807.0,0
2007-12-26,809.2,826.13,808.15,824.5,0
2007-12-27,823.84,831.49,821.66,825.58,0
2007-12-28,825.67,840.7,824.94,840.5,0
2007-12-31,839.5,843.24,830.55,833.92,0
2008-01-01,833.65,833.88,833.6,833.7,0
2008-01-02,836.29,860.1,834.79,857.55,0
2008-01-03,857.4,868.89,853.58,864.93,0
2008-01-04,864.6,868.33,854.73,859.6,0
2008-01-07,859.49,865.2,855.63,858.16,0
2008-01-08,858.0,881.28,857.1,878.16,0
2008-01-09,877.9,891.7,873.08,878.8,0
2008-01-10,878.95,894.83,866.44,893.3,0
2008-01-11,893.24,898.03,888.04,895.4,0
2008-01-14,895.49,914.3,892.3,904.13,0
2008-01-15,904.47,914.09,887.79,888.1,0
2008-01-16,888.0,899.9,874.85,877.03,0
2008-01-17,876.7,890.23,875.4,877.76,0
2008-01-18,877.85,888.55,870.67,883.17,0
2008-01-21,884.49,884.49,860.8,865.0,0
2008-01-22,865.1,894.41,850.07,892.34,0
2008-01-23,892.49,895.66,876.76,890.32,0
2008-01-24,890.52,913.24,889.26,912.85,0
2008-01-25,913.0,923.73,907.99,913.95,0
2008-01-28,913.99,929.46,911.9,928.97,0
2008-01-29,928.83,933.34,920.25,923.76,0
2008-01-30,924.0,936.61,916.45,929.4,0
2008-01-31,929.5,930.1,919.3,925.99,0
2008-02-01,926.08,936.92,903.98,905.48,0
2008-02-04,904.8,912.9,892.28,903.58,0
2008-02-05,903.4,906.99,885.45,888.17,0
2008-02-06,888.4,907.3,886.29,900.6,0
2008-02-07,900.5,911.06,897.45,910.51,0
2008-02-08,910.55,923.3,907.88,922.99,0
2008-02-11,921.07,927.31,916.54,923.5,0
2008-02-12,923.35,924.9,903.09,906.39,0
2008-02-13,906.45,910.1,896.7,906.6,0
2008-02-14,906.5,913.9,902.08,908.2,0
2008-02-15,908.3,915.46,898.9,902.5,0
2008-02-18,901.99,907.63,900.65,905.2,0
2008-02-19,905.4,930.55,905.2,927.8,0
2008-02-20,927.9,945.6,915.68,944.1,0
2008-02-21,944.2,953.91,938.27,946.1,0
2008-02-22,945.8,949.66,936.29,945.2,0
2008-02-25,946.0,952.2,933.45,939.6,0
2008-02-26,939.8,950.4,927.2,948.15,0
2008-02-27,948.1,964.99,948.1,957.84,0
2008-02-28,958.0,972.5,953.4,970.74,0
2008-02-29,971.05,976.32,964.95,974.17,0
2008-03-03,974.3,989.54,974.3,983.7,0
2008-03-04,983.6,988.2,957.06,964.01,0
2008-03-05,964.1,991.46,959.99,989.8,0
2008-03-06,989.6,992.05,966.24,978.99,0
2008-03-07,979.1,988.45,969.98,973.2,0
2008-03-10,972.99,980.67,961.75,972.84,0
2008-03-11,973.0,985.35,965.76,973.3,0
2008-03-12,973.4,983.01,968.54,982.93,0
2008-03-13,982.65,1000.45,981.76,994.83,0
2008-03-14,994.5,1007.4,991.0,1002.95,0
2008-03-17,1002.5,1032.7,994.2,1002.7,0
2008-03-18,1002.1,1012.6,977.03,982.24,0
2008-03-19,981.7,997.45,937.62,944.2,0
2008-03-20,944.2,945.03,905.41,910.2,0
2008-03-21,910.2,923.54,910.0,919.5,0
2008-03-24,915.6,926.86,906.99,915.3,0
2008-03-25,915.0,939.1,911.9,938.78,0
2008-03-26,938.7,954.22,934.76,954.17,0
2008-03-27,954.34,954.9,940.61,947.2,0
2008-03-28,947.2,950.8,923.95,931.05,0
2008-03-31,931.6,940.66,912.78,916.88,0
2008-04-01,916.2,921.0,874.4,882.7,0
2008-04-02,882.6,905.65,882.14,904.35,0
2008-04-03,904.6,908.85,890.3,902.9,0
2008-04-04,903.0,914.71,900.9,913.79,0
2008-04-07,914.48,929.6,911.17,920.0,0
2008-04-08,920.3,925.95,908.6,914.9,0
2008-04-09,914.8,935.8,903.41,934.0,0
2008-04-10,933.9,939.7,922.58,928.99,0
2008-04-11,929.3,932.28,918.5,925.3,0
2008-04-14,919.6,931.5,914.46,924.45,0
2008-04-15,924.1,936.47,923.4,927.91,0
2008-04-16,928.2,948.98,924.65,944.59,0
2008-04-17,944.6,952.83,937.79,938.8,0
2008-04-18,938.7,946.8,905.7,917.09,0
2008-04-21,918.53,928.88,911.89,916.74,0
2008-04-22,914.3,925.58,911.9,915.9,0
2008-04-23,915.8,922.97,897.67,904.25,0
2008-04-24,903.6,906.78,883.59,886.13,0
2008-04-25,886.3,896.75,878.28,886.3,0
2008-04-28,888.5,895.97,886.75,893.26,0
2008-04-29,893.2,893.82,868.97,870.5,0
2008-04-30,870.6,878.95,862.79,877.55,0
2008-05-01,877.45,881.94,847.93,852.7,0
2008-05-02,852.88,859.35,846.22,856.45,0
2008-05-05,854.99,874.65,854.99,874.2,0
2008-05-06,874.25,883.15,871.73,876.4,0
2008-05-07,876.3,881.43,864.32,868.75,0
2008-05-08,868.7,885.86,865.65,881.85,0
2008-05-09,881.9,889.97,871.22,884.85,0
2008-05-12,884.25,889.95,878.0,882.68,0
2008-05-13,882.65,886.16,861.28,866.95,0
2008-05-14,866.85,870.95,860.58,864.0,0
2008-05-15,864.05,887.76,862.25,881.65,0
2008-05-16,881.85,904.88,880.45,902.4,0
2008-05-19,904.0,913.9,901.27,905.2,0
2008-05-20,905.15,923.74,902.99,919.25,0
2008-05-21,919.2,932.66,916.83,932.55,0
2008-05-22,932.5,935.55,917.65,921.85,0
